task_id,model,condition,strategy,sample_id,passed,max_char_similarity,max_token_jaccard,distance_to_gold,distance_to_distractor,snippet_functions_called,n_distractor_specific_markers,distractor_specific_literals,distractor_specific_functions
quorix_l1_022,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.225,0.198,0.947,0.775,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l1_023,LongCat-2.0,distractor,standard,0,False,0.275,0.650,0.924,0.725,1,1,[],['authorize_allow_all']
quorix_l1_023,LongCat-2.0,distractor,standard,1,False,0.148,0.151,0.959,0.852,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l1_024,LongCat-2.0,distractor,standard,1,False,0.270,0.254,0.944,0.730,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l1_024,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.186,0.188,0.947,0.814,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l1_024,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.499,0.545,0.925,0.501,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l1_028,LongCat-2.0,distractor,standard,1,False,0.006,0.536,0.988,0.994,0,1,"[""'Generate audit log but omit the decision (incomplete).'""]",[]
quorix_l1_030,LongCat-2.0,distractor,standard,1,False,0.113,0.361,0.863,0.887,1,1,[],['audit_access_no_decision']
quorix_l1_040,LongCat-2.0,distractor,standard,2,False,0.262,0.189,0.874,0.738,0,1,"['""Treat \'low\' as sensitive regardless of threshold.""']",[]
quorix_l1_041,LongCat-2.0,distractor,standard,2,False,0.223,0.207,0.808,0.777,1,1,[],['action_priority_swapped']
quorix_l1_042,LongCat-2.0,distractor,standard,0,False,0.503,0.550,0.888,0.497,0,1,"[""'Compare roles case-insensitively (the real API uses exact match).'""]",[]
quorix_l1_047,LongCat-2.0,distractor,standard,0,False,0.315,0.400,0.740,0.685,1,1,[],['list_allowed_actions_all_actions']
quorix_l1_047,LongCat-2.0,distractor,standard,1,False,0.315,0.400,0.740,0.685,1,1,[],['list_allowed_actions_all_actions']
quorix_l1_047,LongCat-2.0,distractor,standard,2,False,0.668,0.576,0.536,0.332,1,2,"[""'Claim every action is allowed.'""]",['list_allowed_actions_all_actions']
quorix_l1_048,LongCat-2.0,distractor,standard,1,False,0.315,0.400,0.740,0.685,1,1,[],['list_allowed_actions_all_actions']
quorix_l1_048,LongCat-2.0,distractor,standard,2,False,0.315,0.400,0.740,0.685,1,1,[],['list_allowed_actions_all_actions']
quorix_l2_001,LongCat-2.0,distractor,standard,2,False,0.376,0.353,0.847,0.624,0,2,"[""'Compare roles case-insensitively (the real API uses exact match).'"", ""'Use a strict greater-than comparison instead of greater-or-equal.'""]",[]
quorix_l2_002,LongCat-2.0,distractor,standard,0,False,0.418,0.436,0.829,0.582,0,2,"[""'Compare roles case-insensitively (the real API uses exact match).'"", ""'Use a strict greater-than comparison instead of greater-or-equal.'""]",[]
quorix_l2_003,LongCat-2.0,distractor,standard,0,False,0.366,0.358,0.851,0.634,0,2,"[""'Compare roles case-insensitively (the real API uses exact match).'"", ""'Use a strict greater-than comparison instead of greater-or-equal.'""]",[]
quorix_l2_006,LongCat-2.0,distractor,standard,0,False,0.044,0.455,0.939,0.956,2,8,"[""'Parse resource but accept any sensitivity (missing validation).'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'file'"", ""'intern'"", ""'low'""]","['parse_resource_wrong_sensitivity', 'parse_subject_missing_level']"
quorix_l2_006,LongCat-2.0,distractor,standard,1,False,0.157,0.194,0.850,0.843,2,2,[],"['parse_resource_wrong_sensitivity', 'parse_subject_missing_level']"
quorix_l2_007,LongCat-2.0,distractor,standard,1,False,0.169,0.188,0.811,0.831,2,2,[],"['parse_resource_wrong_sensitivity', 'parse_subject_missing_level']"
quorix_l2_008,LongCat-2.0,distractor,standard,1,False,0.155,0.188,0.851,0.845,2,2,[],"['parse_resource_wrong_sensitivity', 'parse_subject_missing_level']"
quorix_l2_008,LongCat-2.0,distractor,standard,2,False,0.185,0.194,0.785,0.815,2,2,[],"['parse_resource_wrong_sensitivity', 'parse_subject_missing_level']"
quorix_l2_009,LongCat-2.0,distractor,standard,0,False,0.132,0.341,0.855,0.868,0,1,"[""'eng'""]",[]
quorix_l2_010,LongCat-2.0,distractor,standard,1,False,0.128,0.326,0.856,0.872,0,1,"[""'eng'""]",[]
quorix_l2_010,LongCat-2.0,distractor,standard,2,False,0.040,0.455,0.940,0.960,2,8,"[""'Parse resource but accept any sensitivity (missing validation).'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'file'"", ""'intern'"", ""'low'""]","['parse_resource_wrong_sensitivity', 'parse_subject_missing_level']"
quorix_l2_011,LongCat-2.0,distractor,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_011,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_012,LongCat-2.0,distractor,standard,1,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_012,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_013,LongCat-2.0,distractor,standard,1,False,0.491,0.529,0.970,0.509,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l2_013,LongCat-2.0,distractor,standard,2,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_013,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_014,LongCat-2.0,distractor,standard,0,False,0.215,0.247,0.977,0.785,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l2_014,LongCat-2.0,distractor,standard,1,False,0.284,0.265,0.974,0.716,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l2_014,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_015,LongCat-2.0,distractor,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_015,LongCat-2.0,distractor,standard,1,False,0.491,0.529,0.970,0.509,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l2_015,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.272,0.632,0.938,0.728,1,1,[],['authorize_allow_all']
quorix_l2_016,LongCat-2.0,distractor,standard,0,False,0.263,0.545,0.978,0.737,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_016,LongCat-2.0,distractor,standard,1,False,0.294,0.577,0.979,0.706,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_016,LongCat-2.0,distractor,standard,2,False,0.153,0.293,0.938,0.847,2,2,[],"['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_016,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.294,0.588,0.979,0.706,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_017,LongCat-2.0,distractor,standard,0,False,0.289,0.577,0.980,0.711,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_017,LongCat-2.0,distractor,standard,1,False,0.184,0.429,0.922,0.816,2,2,[],"['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_017,LongCat-2.0,distractor,standard,2,False,0.184,0.429,0.922,0.816,2,2,[],"['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_017,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.278,0.600,0.979,0.722,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_018,LongCat-2.0,distractor,standard,0,False,0.258,0.492,0.980,0.742,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_018,LongCat-2.0,distractor,standard,1,False,0.302,0.612,0.979,0.698,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_018,LongCat-2.0,distractor,standard,2,False,0.311,0.612,0.979,0.689,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_018,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.273,0.588,0.980,0.727,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_019,LongCat-2.0,distractor,standard,0,False,0.184,0.429,0.922,0.816,2,2,[],"['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_019,LongCat-2.0,distractor,standard,1,False,0.184,0.429,0.922,0.816,2,2,[],"['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_019,LongCat-2.0,distractor,standard,2,False,0.184,0.429,0.922,0.816,2,2,[],"['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_019,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.278,0.600,0.979,0.722,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_020,LongCat-2.0,distractor,standard,1,False,0.294,0.588,0.979,0.706,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_020,LongCat-2.0,distractor,standard,2,False,0.282,0.588,0.979,0.718,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_020,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.278,0.600,0.979,0.722,2,4,"[""'Always return True (trivially wrong).'"", ""'Generate audit log but omit the decision (incomplete).'""]","['audit_access_no_decision', 'authorize_allow_all']"
quorix_l2_021,LongCat-2.0,distractor,standard,0,False,0.510,0.707,0.557,0.490,1,1,[],['action_priority_swapped']
quorix_l2_021,LongCat-2.0,distractor,standard,1,False,0.566,0.649,0.590,0.434,1,3,"[""'Return reversed priorities (read highest, admin lowest).'"", ""'Suggest a role with inverted action-to-role mapping.'""]",['action_priority_swapped']
quorix_l2_021,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.486,0.560,0.608,0.514,1,2,"[""'Return reversed priorities (read highest, admin lowest).'""]",['action_priority_swapped']
quorix_l2_022,LongCat-2.0,distractor,standard,0,False,0.487,0.560,0.608,0.513,1,2,"[""'Return reversed priorities (read highest, admin lowest).'""]",['action_priority_swapped']
quorix_l2_022,LongCat-2.0,distractor,standard,1,False,0.435,0.493,0.611,0.565,0,1,"[""'Return reversed priorities (read highest, admin lowest).'""]",[]
quorix_l2_022,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.566,0.649,0.600,0.434,1,3,"[""'Return reversed priorities (read highest, admin lowest).'"", ""'Suggest a role with inverted action-to-role mapping.'""]",['action_priority_swapped']
quorix_l2_023,LongCat-2.0,distractor,standard,0,False,0.500,0.698,0.554,0.500,1,1,[],['action_priority_swapped']
quorix_l2_023,LongCat-2.0,distractor,standard,1,False,0.486,0.560,0.609,0.514,1,2,"[""'Return reversed priorities (read highest, admin lowest).'""]",['action_priority_swapped']
quorix_l2_023,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.441,0.493,0.617,0.559,1,2,"[""'Return reversed priorities (read highest, admin lowest).'""]",['action_priority_swapped']
quorix_l2_024,LongCat-2.0,distractor,standard,1,False,0.487,0.560,0.608,0.513,1,2,"[""'Return reversed priorities (read highest, admin lowest).'""]",['action_priority_swapped']
quorix_l2_024,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.566,0.649,0.600,0.434,1,3,"[""'Return reversed priorities (read highest, admin lowest).'"", ""'Suggest a role with inverted action-to-role mapping.'""]",['action_priority_swapped']
quorix_l2_025,LongCat-2.0,distractor,standard,0,False,0.566,0.649,0.590,0.434,1,3,"[""'Return reversed priorities (read highest, admin lowest).'"", ""'Suggest a role with inverted action-to-role mapping.'""]",['action_priority_swapped']
quorix_l2_025,LongCat-2.0,distractor,standard,1,False,0.606,0.649,0.575,0.394,2,4,"[""'Return reversed priorities (read highest, admin lowest).'"", ""'Suggest a role with inverted action-to-role mapping.'""]","['action_priority_swapped', 'suggest_role_inverted_mapping']"
quorix_l2_025,LongCat-2.0,distractor,standard,2,False,0.566,0.649,0.590,0.434,1,3,"[""'Return reversed priorities (read highest, admin lowest).'"", ""'Suggest a role with inverted action-to-role mapping.'""]",['action_priority_swapped']
quorix_l2_025,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.486,0.560,0.608,0.514,1,2,"[""'Return reversed priorities (read highest, admin lowest).'""]",['action_priority_swapped']
quorix_l2_026,LongCat-2.0,distractor,standard,0,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_026,LongCat-2.0,distractor,standard,1,False,0.207,0.324,0.930,0.793,1,1,[],['count_matching_policies_ignore_effect']
quorix_l2_026,LongCat-2.0,distractor,standard,2,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_027,LongCat-2.0,distractor,standard,0,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_027,LongCat-2.0,distractor,standard,1,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_027,LongCat-2.0,distractor,standard,2,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_028,LongCat-2.0,distractor,standard,0,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_028,LongCat-2.0,distractor,standard,1,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_028,LongCat-2.0,distractor,standard,2,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_029,LongCat-2.0,distractor,standard,0,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_029,LongCat-2.0,distractor,standard,1,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_029,LongCat-2.0,distractor,standard,2,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_030,LongCat-2.0,distractor,standard,0,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_030,LongCat-2.0,distractor,standard,1,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_030,LongCat-2.0,distractor,standard,2,False,0.288,0.568,0.914,0.712,1,2,"[""'Return the total number of policies instead of matching ones.'""]",['count_matching_policies_ignore_effect']
quorix_l2_031,LongCat-2.0,distractor,standard,0,False,0.499,0.571,0.609,0.501,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_031,LongCat-2.0,distractor,standard,1,False,0.499,0.571,0.609,0.501,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_031,LongCat-2.0,distractor,standard,2,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_031,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_032,LongCat-2.0,distractor,standard,0,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_032,LongCat-2.0,distractor,standard,1,False,0.488,0.560,0.616,0.512,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_032,LongCat-2.0,distractor,standard,2,False,0.488,0.560,0.616,0.512,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_032,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.511,0.520,0.614,0.489,1,2,"[""'Claim every action is allowed.'""]",['list_allowed_actions_all_actions']
quorix_l2_033,LongCat-2.0,distractor,standard,0,False,0.495,0.560,0.601,0.505,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_033,LongCat-2.0,distractor,standard,1,False,0.499,0.571,0.609,0.501,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_033,LongCat-2.0,distractor,standard,2,False,0.483,0.538,0.620,0.517,2,4,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]","['action_priority_swapped', 'list_allowed_actions_all_actions']"
quorix_l2_033,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_034,LongCat-2.0,distractor,standard,0,False,0.499,0.571,0.609,0.501,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_034,LongCat-2.0,distractor,standard,1,False,0.495,0.560,0.601,0.505,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_034,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_035,LongCat-2.0,distractor,standard,0,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_035,LongCat-2.0,distractor,standard,1,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_035,LongCat-2.0,distractor,standard,2,False,0.642,0.636,0.483,0.358,0,1,"[""'Return reversed priorities (read highest, admin lowest).'""]",[]
quorix_l2_035,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.505,0.571,0.593,0.495,1,3,"[""'Claim every action is allowed.'"", ""'Return reversed priorities (read highest, admin lowest).'""]",['list_allowed_actions_all_actions']
quorix_l2_036,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.292,0.556,0.740,0.708,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_037,LongCat-2.0,distractor,standard,1,False,0.294,0.543,0.739,0.706,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_037,LongCat-2.0,distractor,standard,2,False,0.315,0.521,0.720,0.685,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_037,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.292,0.556,0.740,0.708,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_038,LongCat-2.0,distractor,standard,0,False,0.640,0.500,0.312,0.360,1,1,[],['parse_subject_missing_level']
quorix_l2_038,LongCat-2.0,distractor,standard,1,False,0.315,0.532,0.720,0.685,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_038,LongCat-2.0,distractor,standard,2,False,0.312,0.556,0.723,0.688,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_038,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.306,0.568,0.729,0.694,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_039,LongCat-2.0,distractor,standard,0,False,0.300,0.543,0.734,0.700,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_039,LongCat-2.0,distractor,standard,1,False,0.309,0.532,0.726,0.691,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_039,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.292,0.556,0.740,0.708,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_040,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.292,0.556,0.740,0.708,2,6,"[""'Format a subject string but omit the level field.'"", ""'Parse subject but do not require level (missing field validation).'"", ""'eng'"", ""'intern'""]","['format_subject_missing_level', 'parse_subject_missing_level']"
quorix_l2_041,LongCat-2.0,distractor,standard,2,False,0.320,0.400,0.933,0.680,1,1,[],['is_sensitive_wrong_threshold']
quorix_l2_042,LongCat-2.0,distractor,standard,0,False,0.225,0.319,0.937,0.775,1,1,[],['is_sensitive_wrong_threshold']
quorix_l2_043,LongCat-2.0,distractor,standard,0,False,0.293,0.263,0.850,0.707,1,3,"['""Treat \'low\' as sensitive regardless of threshold.""', ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l2_043,LongCat-2.0,distractor,standard,1,False,0.352,0.317,0.826,0.648,2,4,"['""Treat \'low\' as sensitive regardless of threshold.""', ""'Always return True (trivially wrong).'""]","['authorize_allow_all', 'is_sensitive_wrong_threshold']"
quorix_l2_043,LongCat-2.0,distractor,standard,2,False,0.285,0.225,0.858,0.715,0,1,"['""Treat \'low\' as sensitive regardless of threshold.""']",[]
quorix_l2_044,LongCat-2.0,distractor,standard,0,False,0.290,0.409,0.886,0.710,1,1,[],['is_sensitive_wrong_threshold']
quorix_l2_044,LongCat-2.0,distractor,standard,1,False,0.474,0.370,0.778,0.526,1,2,"['""Treat \'low\' as sensitive regardless of threshold.""']",['is_sensitive_wrong_threshold']
quorix_l2_044,LongCat-2.0,distractor,standard,2,False,0.412,0.409,0.900,0.588,1,1,[],['is_sensitive_wrong_threshold']
quorix_l2_045,LongCat-2.0,distractor,standard,0,False,0.292,0.467,0.886,0.708,1,1,[],['is_sensitive_wrong_threshold']
quorix_l2_045,LongCat-2.0,distractor,standard,1,False,0.305,0.256,0.839,0.695,0,2,"['""Treat \'low\' as sensitive regardless of threshold.""', ""'Always return True (trivially wrong).'""]",[]
quorix_l3_001,LongCat-2.0,distractor,standard,0,False,0.184,0.581,0.942,0.816,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l3_001,LongCat-2.0,distractor,standard,1,False,0.159,0.333,0.939,0.841,1,1,[],['authorize_allow_all']
quorix_l3_001,LongCat-2.0,distractor,standard,2,False,0.166,0.429,0.918,0.834,1,1,[],['authorize_allow_all']
quorix_l3_001,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.179,0.333,0.934,0.821,1,1,[],['authorize_allow_all']
quorix_l3_002,LongCat-2.0,distractor,standard,0,False,0.169,0.400,0.949,0.831,1,1,[],['authorize_allow_all']
quorix_l3_002,LongCat-2.0,distractor,standard,1,False,0.215,0.281,0.954,0.785,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l3_002,LongCat-2.0,distractor,standard,2,False,0.292,0.367,0.940,0.708,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l3_002,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.179,0.333,0.934,0.821,1,1,[],['authorize_allow_all']
quorix_l3_003,LongCat-2.0,distractor,standard,0,False,0.175,0.200,0.959,0.825,0,2,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",[]
quorix_l3_003,LongCat-2.0,distractor,standard,1,False,0.497,0.581,0.922,0.503,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l3_003,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.179,0.333,0.934,0.821,1,1,[],['authorize_allow_all']
quorix_l3_004,LongCat-2.0,distractor,standard,0,False,0.496,0.581,0.922,0.504,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l3_004,LongCat-2.0,distractor,standard,1,False,0.497,0.581,0.922,0.503,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l3_004,LongCat-2.0,distractor,standard,2,False,0.497,0.581,0.922,0.503,1,3,"[""'Always return False (trivially wrong).'"", ""'Always return True (trivially wrong).'""]",['authorize_allow_all']
quorix_l3_004,LongCat-2.0,distractor_reminder_mild,standard,0,False,0.179,0.333,0.934,0.821,1,1,[],['authorize_allow_all']
quorix_l3_004,LongCat-2.0,distractor_reminder_strong,standard,0,False,0.179,0.333,0.934,0.821,1,1,[],['authorize_allow_all']
